Mode,Crash In Disadvantaged Community,MasterFile,CollisionDate,CollisionTime,CollisionDayWeekCode,RoadwayName_HouseBusinessNumber_,RoadwayName_RoadwayName_,RoadwayName_Direction_,RoadwayName_RoadwaySuffix_,RoadwayfromReport,CurrentRoadwayNumber,RSEUniqueGIS,RoadwayIdentifier,ParkingLotIndicator,Latitude,Longitude,MannerofCollisionCode,YR,KABCO,KTC_RT,KTC_MP,Motorcyclist,Commercial Vehicle,Young Driver,Mature Driver,Pedestrian,Bicyclist,Distracted,Aggressive,Impaired,Unrestrained,Intersection,Roadway Departure,Median Cross-over,In City Limits?
Motor Vehicle,DAC,72351861,20190512,1043,0,NULL,POPLAR                                  ,W ,ST   ,NULL,NULL,047 CS-1068    ,CS1068                                         ,N,37.6971,-85.86198,5,2019,O,047-CS-1068  -000,0.332,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72351995,20190511,1604,6,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.73125,-85.88573,5,2019,O,047-US-0031W -000,19.698,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72351996,20190510,1658,5,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.71788,-85.87911,1,2019,C,047-US-0031W -000,18.721,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72352049,20190510,1544,5,NULL,ST JOHN                                 ,NULL,RD   ,KY1357  ,KY1357  ,047 KY-1357    ,KY1357                                         ,N,37.69989,-85.88265,5,2019,O,047-KY-1357  -000,16.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72352051,20190511,2135,6,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.73319,-85.86588,9,2019,O,047-KY-3005  -000,7.613,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72352052,20190512,1830,0,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,NULL,NULL,N,37.73073,-85.88517,8,2019,O,047-US-0031W -000,19.726,0,0,0,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72352109,20190502,2120,4,NULL,BUFORD                                  ,NULL,LN   ,NULL,NULL,047 CS-1206    ,CS1206                                         ,N,37.72431,-85.88772,9,2019,B,047-CS-1206  -000,0.226,0,0,0,0,0,0,0,0,1,0,0,1,0,Y
Motor Vehicle,DAC,72352460,20190509,2215,4,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.72927,-85.88095,5,2019,B,047-KY-3005  -000,6.732,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72352856,20190514,1822,2,NULL,LEITCHFIELD                             ,NULL,RD   ,US0062  ,US0062  ,NULL,NULL,N,37.67329,-85.90818,1,2019,C,047-US-0062  -000,14.763,0,0,0,0,0,0,1,1,0,0,1,0,0,N
Motor Vehicle,DAC,72352962,20190515,1501,3,NULL,US31W BYP S TURN LANE                   ,NULL,NULL,US0031WB,US0031WB,047 US-31WB-23 ,US0031WB                                       ,N,37.69993,-85.88201,5,2019,O,047-US-0031WB-023,0.024,0,0,0,1,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72352963,20190514,1545,2,NULL,LEITCHFIELD                             ,NULL,RD   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.673,-85.9089,5,2019,O,047-US-0062  -000,14.723,0,0,1,0,0,0,1,0,0,0,0,0,0,N
Motor Vehicle,DAC,72353364,20190514,2141,2,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.72816,-85.88422,4,2019,O,047-KY-3005  -000,6.563,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72353396,20190515,2230,3,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.7282,-85.88421,1,2019,O,047-US-0031W -000,19.484,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72353467,20190506,640,1,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005-10 ,KY3005                                         ,N,37.6716,-85.91197,4,2019,O,047-KY-3005  -000,1.912,0,0,1,0,0,0,0,1,0,0,1,0,0,N
Motor Vehicle,DAC,72353468,20190506,809,1,NULL,CARDINAL                                ,NULL,DR   ,KY0361  ,KY0361  ,047 KY-361     ,KY0361                                         ,N,37.71007,-85.88344,9,2019,O,047-KY-0361  -000,0.612,0,0,0,1,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72353469,20190507,1306,2,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.71805,-85.8791,8,2019,O,047-US-0031W -000,18.71,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72353470,20190515,749,3,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.69393,-85.85938,5,2019,O,047-US-0062  -000,17.971,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72353471,20190515,1307,3,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.73199,-85.8715,8,2019,O,047-KY-3005  -000,7.289,0,0,1,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72353618,20190502,1644,4,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.71057,-85.83941,8,2019,O,047-KY-3005  -000,10.471,0,0,1,1,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72353620,20190428,230,0,NULL,31W                                     ,NULL,BYP  ,US0031WB,US0031WB,047 US-31WB    ,US0031WB                                       ,N,37.70022,-85.88187,4,2019,O,047-US-0031WB-000,2.168,0,0,0,0,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72353621,20190512,1723,0,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,NULL,NULL,N,37.71792,-85.90297,5,2019,O,047-KY-3005  -000,5.29,0,0,0,1,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72353622,20190511,1608,6,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.73516,-85.8876,5,2019,O,047-US-0031W -000,20.037,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72353623,20190509,1755,4,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.71843,-85.87905,8,2019,O,047-US-0031W -000,18.753,0,0,0,0,0,0,1,1,0,0,0,1,0,Y
Motor Vehicle,DAC,72353624,20190509,1849,4,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.6951,-85.85833,5,2019,O,047-US-0062  -000,18.054,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72353625,20190509,1858,4,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.6951,-85.85833,5,2019,O,047-US-0062  -000,18.054,0,0,0,0,0,0,1,0,1,1,0,0,0,Y
Motor Vehicle,DAC,72353776,20190509,1513,4,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.73224,-85.84466,5,2019,O,047-KY-3005  -000,8.811,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72353777,20190516,1602,4,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.7081,-85.87372,4,2019,O,047-US-0031W -000,17.976,0,0,0,1,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72354351,20190518,1258,6,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.72728,-85.88348,1,2019,O,047-US-0031W -000,19.404,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72354363,20190517,1405,5,NULL,DIXIE                                   ,W ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.70159,-85.86828,5,2019,O,047-US-0031W -000,17.434,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72354447,20190518,1115,6,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.73311,-85.86736,5,2019,O,047-KY-3005  -000,7.532,0,0,0,1,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72355083,20190507,1320,2,NULL,DIXIE                                   ,W ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.69529,-85.86194,2,2019,O,047-US-0031W -000,16.882,0,0,1,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72355356,20190520,1648,1,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,NULL,NULL,N,37.70763,-85.84162,1,2019,C,047-US-0062  -000,19.341,0,0,1,1,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72355594,20190517,1127,5,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.73219,-85.84434,1,2019,C,047-KY-3005  -000,8.827,0,0,0,1,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72356456,20190508,635,3,NULL,KY1600                                  ,NULL,NULL,KY1600  ,KY1600  ,047 KY-1600    ,KY1600                                         ,N,37.72759,-85.91681,5,2019,O,047-KY-1600  -000,0.009,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72356856,20190523,2017,4,NULL,DIXIE                                   ,E ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.69192,-85.85625,9,2019,B,047-US-0031W -000,16.484,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72357587,20190524,908,5,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005-10 ,KY3005                                         ,N,37.67159,-85.91201,1,2019,O,047-KY-3005  -000,1.912,0,0,0,0,0,0,0,1,0,0,1,0,0,N
Motor Vehicle,Non DAC,72358120,20190526,1522,0,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.74256,-85.89101,5,2019,O,047-US-0031W -000,20.528,0,1,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72358247,20190511,1354,6,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.7098,-85.83759,1,2019,C,047-US-0062  -000,19.607,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72358248,20190517,1334,5,NULL,NULL,NULL,NULL,US0031WB,US0031WB,NULL,NULL,N,37.6878,-85.86878,5,2019,O,047-US-0031WB-131,0.213,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72358263,20190527,1326,1,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.72522,-85.89177,5,2019,O,047-KY-3005  -000,6.083,0,0,0,1,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72358435,20190527,1718,1,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.729,-85.88447,8,2019,O,047-US-0031W -000,19.54,0,0,0,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72358599,20190524,1515,5,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.74819,-85.89379,5,2019,O,047-US-0031W -000,20.956,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72358600,20190525,1423,6,NULL,MAIN                                    ,N ,ST   ,NULL,NULL,047 CS-1320    ,CS1320                                         ,N,37.69574,-85.85553,1,2019,O,047-CS-1320  -000,0.215,0,0,0,0,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72358906,20190528,1915,2,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.73178,-85.88589,5,2019,O,047-US-0031W -000,19.748,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72358907,20190528,1730,2,NULL,HARMONY                                 ,NULL,WAY  ,NULL,NULL,047 CS-1413    ,CS1413                                         ,N,37.72464,-85.9036,7,2019,O,047-CS-1413  -000,0.095,0,0,0,1,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72358921,20190527,1802,1,NULL,HODGENVILLE                             ,NULL,RD   ,KY0210  ,KY0210  ,047 KY-210     ,KY0210                                         ,N,37.67242,-85.84377,4,2019,O,047-KY-0210  -000,0.142,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72358926,20190527,1533,1,NULL,WOODLAND                                ,NULL,DR   ,NULL,NULL,047 CS-1193    ,CS1193                                         ,N,37.714,-85.88082,5,2019,O,047-CS-1193  -000,0.98,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72359079,20190529,909,3,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.73216,-85.84435,1,2019,B,047-KY-3005  -000,8.829,0,0,0,1,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72359145,20190529,1412,3,NULL,31W                                     ,NULL,BYP  ,US0031WB,US0031WB,047 US-31WB    ,US0031WB                                       ,N,37.6987,-85.88087,9,2019,O,047-US-0031WB-000,2.053,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72359203,20190529,1149,3,459,SPORTSMAN LAKE                          ,NULL,RD   ,NULL,NULL,047 CS-1520    ,CS1520                                         ,N,37.66025,-85.84067,9,2019,O,047-CS-1520  -000,0.353,0,0,0,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72359653,20190530,1128,4,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.70911,-85.83848,8,2019,O,047-US-0062  -000,19.545,0,0,0,1,0,0,1,1,0,0,0,1,0,Y
Motor Vehicle,DAC,72359660,20190530,1310,4,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,NULL,NULL,N,37.71059,-85.83609,5,2019,O,047-US-0062  -000,19.702,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72359673,20190530,815,4,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.73114,-85.88566,5,2019,O,047-US-0031W -000,19.701,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72359940,20190529,1544,3,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,NULL,NULL,N,37.70896,-85.87441,5,2019,O,047-US-0031W -000,18.051,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72359969,20190528,738,2,NULL,COLLEGE                                 ,NULL,ST   ,NULL,NULL,047 CS-1730    ,CS1730                                         ,N,37.69217,-85.86342,1,2019,O,047-CS-1730  -000,0.492,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72359970,20190528,1409,2,NULL,LEITCHFIELD                             ,NULL,RD   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.67725,-85.88985,4,2019,O,047-US-0062  -000,15.874,0,0,0,1,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72359987,20190529,1652,3,NULL,PEAR ORCHARD                            ,NULL,RD   ,NULL,NULL,047 CS-1327    ,CS1327                                         ,N,37.71702,-85.85543,1,2019,O,047-CS-1327  -000,0.407,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72360051,20190530,2148,4,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005-10 ,KY3005                                         ,N,37.6792,-85.91501,1,2019,O,047-KY-3005  -000,2.469,0,0,0,0,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72360085,20190523,2022,4,NULL,DIXIE                                   ,E ,AVE  ,US0031W ,US0031W ,047 US-31W     ,US0031W                                        ,N,37.68816,-85.85298,4,2019,C,047-US-0031W -000,16.183,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72360255,20190524,758,5,NULL,NULL,NULL,NULL,I 0065  ,I 0065  ,NULL,NULL,N,37.7133,-85.83069,5,2019,O,047-I -0065  -531,0.254,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72360256,20190531,814,5,NULL,MULBERRY                                ,S ,ST   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.68231,-85.87557,1,2019,O,047-US-0062  -000,16.76,0,0,0,0,0,0,0,1,0,0,0,1,0,Y
Motor Vehicle,DAC,72360281,20190531,1415,5,600,POPLAR                                  ,W ,ST   ,NULL,NULL,047 CS-1068    ,CS1068                                         ,N,37.70476,-85.87016,8,2019,O,047-CS-1068  -000,1.038,0,0,0,1,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72360305,20190531,1237,5,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.71789,-85.90259,1,2019,O,047-KY-3005  -000,5.3,0,0,0,1,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72360367,20190531,1557,5,1111,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,NULL,NULL,N,37.71831,-85.9021,5,2019,O,047-KY-3005  -000,5.339,0,0,1,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72360593,20190531,1615,5,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,NULL,NULL,N,37.70668,-85.87287,5,2019,O,047-US-0031W -000,17.846,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72360613,20190531,1757,5,NULL,WALMART                                 ,NULL,LN   ,NULL,NULL,047 PR-1004    ,PR1004                                         ,N,37.72943,-85.88211,5,2019,O,047-PR-1004  -000,0.033,0,0,0,1,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72360729,20190601,1020,6,125,THE LOOP                                ,NULL,NULL,NULL,NULL,NULL,NULL,N,37.71476,-85.83302,1,2019,O,047-CS-1243  -000,0.104,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72360922,20190531,1606,5,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.70725,-85.87318,1,2019,O,047-US-0031W -000,17.889,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72360923,20190601,1600,6,NULL,RING                                    ,NULL,RD   ,KY3005  ,KY3005  ,047 KY-3005    ,KY3005                                         ,N,37.73215,-85.84416,5,2019,O,047-KY-3005  -000,8.82,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72361042,20190602,1303,0,NULL,31W                                     ,NULL,BYP  ,US0031WB,US0031WB,NULL,NULL,N,37.69203,-85.87212,5,2019,O,047-US-0031WB-000,1.368,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72361465,20190603,1212,1,NULL,DIXIE                                   ,N ,AVE  ,US0031W ,US0031W ,047 US-31W-10  ,US0031W                                        ,N,37.70834,-85.8739,5,2019,O,047-US-0031W -000,17.992,0,0,1,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72361868,20190604,1021,2,NULL,MULBERRY                                ,N ,ST   ,US0062  ,US0062  ,047 US-62      ,US0062                                         ,N,37.71241,-85.83202,5,2019,O,047-US-0062  -000,19.967,0,0,0,0,0,0,1,0,0,1,0,0,0,Y
Motor Vehicle,DAC,72362055,20190604,1642,2,NULL,FRENCH                                  ,NULL,ST   ,NULL,NULL,047 CS-1390    ,CS1390                                         ,N,37.7072,-85.84839,3,2019,O,047-CS-1390  -000,0.43,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72362076,20190529,1540,3,NULL,LEITCHFIELD                             ,NULL,RD   ,US0062  ,US0062  ,047 US-62-10   ,US0062                                         ,N,37.67505,-85.90367,5,2019,O,047-US-0062  -000,15.038,0,0,1,1,0,0,1,0,0,0,0,0,0,N
Motor Vehicle,DAC,72362137,20190603,900,1,NULL,31W                                     ,NULL,BYP  ,US0031WB,US0031WB,NULL,NULL,N,37.68316,-85.86221,9,2019,O,047-US-0031WB-000,0.535,0,0,0,0,0,0,1,0,0,0,0,1,0,Y
